28000_16.jpg,0,0,0,0,0,1,1
28000_2.jpg,0,0,0,0,0,1.61,1.5
28001_32.jpg,0,0,0,0,0,3.2,1
28001_39.jpg,0,0,0,0,0,3.51,2.07
28002_10.jpg,5516.91,3060.72,0,0,2,2.44,1.5
28002_15.jpg,0,0,0,0,0,1,1
28002_28.jpg,0,0,0,0,0,1,1
28002_3.jpg,0,0,0,0,0,1,1
28002_41.jpg,0,0,0,0,0,1,1
28002_48.jpg,0,0,0,0,0,1,1
28003_10.jpg,0,0,0,0,0,1,1
28003_17.jpg,0,0,0,0,0,1,1
28003_29.jpg,0,0,0,0,0,1,1
28003_3.jpg,0,491.36,0,0,1,2.67,1
28003_35.jpg,0,0,0,0,0,1,1
28003_43.jpg,0,0,0,0,0,1,1
28004_16.jpg,0,412.02,0,0,1,1.88,1
28004_38.jpg,0,2352,0,0,1,1.58,1
28004_55.jpg,0,0,0,0,0,1,1
28004_61.jpg,238.14,0,0,0,1,1.61,1.5
28004_9.jpg,0,0,0,0,0,2.16,1
28005_11.jpg,0,0,0,0,0,2.01,1.5
28005_37.jpg,0,4644,0,0,1,2.22,2.07
28005_43.jpg,0,0,0,0,0,1,1
28005_56.jpg,0,0,0,0,0,2.16,1
28006_23.jpg,0,0,0,0,0,1,1
28006_30.jpg,0,0,0,0,0,1,1
28007_13.jpg,0,0,0,0,0,1,1
28007_19.jpg,0,0,0,0,0,1,1
28007_2.jpg,2045.04,0,0,0,2,2.44,1.5
28007_51.jpg,2891.4,0,0,0,2,2.16,1
28007_7.jpg,0,0,0,0,0,1,1
28008_17.jpg,0,0,0,0,0,1,1
28008_33.jpg,0,0,0,0,0,1.61,1.5
28008_39.jpg,0,0,0,0,0,2.86,1
28010_17.jpg,1778.28,0,0,0,1,2.86,1
28011_0.jpg,0,0,0,0,0,1,1
28011_13.jpg,0,0,0,0,0,1,1
28011_4.jpg,0,0,0,0,0,1,1
28016_4.jpg,0,0,0,0,0,1,1
28017_12.jpg,0,0,0,0,0,1,1
28017_3.jpg,0,0,0,0,0,1,1
28022_73.jpg,0,0,0,0,0,1,1
28022_87.jpg,0,0,0,0,0,1,1
28023_4.jpg,0,0,0,0,0,2.16,1
28028_4.jpg,0,0,0,0,0,1,1
28028_8.jpg,0,0,0,0,0,1,1
28029_10.jpg,0,6329.64,3510.44,0,3,3.36,3.5
28029_3.jpg,0,0,0,0,0,3.36,3.5
28030_54.jpg,0,0,0,0,0,1.88,1
28031_2.jpg,979.2,0,0,0,1,3.12,2.07
28031_32.jpg,4537.79,0,96928.74,0,4,4.75,5
28031_37.jpg,41839.67,0,0,0,3,4.75,5
28031_42.jpg,25361.4,941.36,0,0,3,4.43,4
28031_46.jpg,25361.4,716.3,0,0,2,3.77,2.79
28031_7.jpg,5328.56,0,4418.33,0,3,3.57,2.79
28032_3.jpg,935.55,0,0,0,1,3.7,2.07
28033_10.jpg,1204,4426.62,0,0,2,3.11,2.79
28035_41.jpg,0,0,0,0,0,3.52,2.79
28036_26.jpg,0,0,0,0,0,2.01,1.5
28039_22.jpg,2737.8,0,0,0,1,2.67,1
28039_32.jpg,8401.23,0,0,0,1,2.67,1
28039_65.jpg,5892.76,0,0,0,4,1,1
28039_79.jpg,785.07,0,0,0,1,2.16,1
28039_87.jpg,0,0,0,0,0,1,1
28040_10.jpg,0,0,0,0,0,1,1
28040_53.jpg,1113.33,1492.05,0,0,2,2.95,2.07
28041_15.jpg,10330.6,0,0,0,1,2.67,1
28041_20.jpg,0,0,90953.28,0,1,3.25,2.07
28041_31.jpg,0,0,67629.16,0,1,3.57,2.79
28041_36.jpg,0,23613.1976,0,0,4,3.57,2.79
28041_41.jpg,0,20596.18,0,0,2,3.57,2.79
28041_46.jpg,0,3877.2,0,104,3,3.57,2.79
28042_14.jpg,2670.08,3356.16,0,0,2,3.7,2.07
28042_29.jpg,0,8694.136,0,0,3,2.93,2.79
28042_3.jpg,633.88,25550.4,1592.85,0,4,3.34,2.79
28042_50.jpg,4498.2,0,0,0,1,3.2,1
28043_0.jpg,0,0,0,0,0,3.43,1
28043_4.jpg,1900.8,25782.57,0,0,3,2.62,2.07
28043_47.jpg,12302.5,2480,0,0,2,1.88,1
28044_17.jpg,768.42,0,0,0,2,2.16,1
28044_29.jpg,1953,0,0,0,1,2.79,2.07
28044_36.jpg,10358.4,2888.96,0,0,2,3.11,2.79
28044_89.jpg,0,0,0,0,0,1.58,1
28045_14.jpg,0,0,0,0,0,1,1
28046_1.jpg,0,0,0,0,0,1,1
28046_21.jpg,0,0,0,0,0,1,1
28046_3.jpg,0,0,0,0,0,1,1
28046_6.jpg,0,0,0,0,0,1,1
28047_34.jpg,0,0,0,0,0,1.88,1
28048_36.jpg,0,0,0,0,0,1,1
28048_46.jpg,0,0,5926.77,0,1,1,1
28049_28.jpg,0,0,0,0,0,2.22,2.07
28049_36.jpg,0,0,0,0,0,1,1
28049_45.jpg,0,0,0,0,0,1,1
28050_2.jpg,0,0,0,0,0,1,1
28050_27.jpg,4490.36,0,0,0,1,2.65,1.5
28051_42.jpg,2308.32,0,0,0,1,2.22,2.07
28052_17.jpg,0,0,0,0,0,2.16,1
28052_4.jpg,18413.22,0,0,0,2,1,1
28052_33.jpg,0,0,8962.8,0,1,2.62,2.07
28052_48.jpg,0,0,0,0,0,1,1
28052_67.jpg,0,0,0,0,0,1,1
28052_8.jpg,0,0,0,0,0,1,1
28053_31.jpg,0,0,1320.76,0,1,1.61,1.5
28053_39.jpg,21727.52,0,0,0,2,1.99,1.5
28054_26.jpg,0,22171.34,3971.88,0,4,2.22,2.07
28054_47.jpg,0,220.48,0,0,1,1,1
28054_9.jpg,10303.03,6076.84,0,0,7,2.44,1.5
28055_12.jpg,10122.3,0,0,0,1,2.93,2.79
28056_13.jpg,0,0,0,0,0,1,1
28056_23.jpg,600.3,0,0,0,1,1.58,1
28056_8.jpg,0,0,0,0,0,1,1
28057_25.jpg,4216.96,35585.64,13237.28,0,5,2.85,2.79
28058_18.jpg,9617.44,0,0,0,1,2.22,2.07
28058_26.jpg,7929.54,0,0,0,2,2.22,2.07
28058_57.jpg,8945.86,0,0,0,1,2.3,1
28059_2.jpg,0,0,0,0,0,1,1
28059_61.jpg,0,0,0,0,0,1,1
28060_3.jpg,0,0,0,0,0,2.16,1
28060_30.jpg,1679.86,0,0,0,1,1.99,1.5
28061_17.jpg,0,0,0,0,0,1,1
28061_22.jpg,0,0,0,0,0,1,1
28061_36.jpg,0,0,0,0,0,1,1
28061_40.jpg,0,0,0,0,0,1,1
28062_20.jpg,0,0,0,258.72,1,1,1
28063_17.jpg,0,0,0,0,0,1,1
28063_26.jpg,0,0,0,0,0,1,1
28063_35.jpg,4245.75,0,0,0,1,1.61,1.5
28064_10.jpg,0,5102.4,0,0,3,1.61,1.5
28064_17.jpg,0,3698.56,0,0,2,2.22,2.07
28065_26.jpg,10549.44,0,0,0,1,4.1,4
28065_3.jpg,35626.42,0,0,0,4,3.01,2.79
28065_9.jpg,10959.3,72,0,0,2,1.88,1
28066_14.jpg,0,0,0,0,0,1,1
28066_2.jpg,0,0,0,0,0,1,1
28066_26.jpg,0,0,0,0,0,1,1
28066_32.jpg,0,0,0,0,0,1,1
28066_37.jpg,0,0,0,0,0,1,1
28066_42.jpg,291.72,0,0,0,1,2.22,2.07
28066_8.jpg,0,0,0,0,0,1,1
28067_13.jpg,0,0,0,0,0,1,1
28067_25.jpg,0,0,0,0,0,1,1
28067_7.jpg,0,0,0,0,0,1,1
28068_31.jpg,0,0,0,0,0,1,1
28068_55.jpg,8602.65,2371.5,0,0,6,2.22,2.07
28068_8.jpg,0,0,0,0,0,1,1
28069_27.jpg,0,1986.48,0,0,1,2.22,2.07
28069_43.jpg,0,0,0,0,0,1,1
28070_11.jpg,0,0,0,0,0,1,1
28070_27.jpg,0,0,0,0,0,1,1
28070_41.jpg,0,0,0,0,0,1,1
28070_58.jpg,0,0,0,0,0,1,1
28070_65.jpg,3242.8223,478.64,0,0,6,2.85,2.79
28070_68.jpg,12694.7,0,0,0,1,4.02,2.79
28071_17.jpg,0,9624.72,0,0,1,2.79,2.07
28071_25.jpg,0,0,0,0,0,2.16,1
28071_40.jpg,0,2065.5,0,0,2,3.7,2.07
28071_47.jpg,2049.84,0,12159.35,0,3,3.7,2.07
28071_5.jpg,0,0,0,0,0,1,1
28071_54.jpg,0,1680.9,42335.62,0,3,2.86,1
28071_8.jpg,7534.24,0,4712.4,0,2,4.23,3.5
28072_10.jpg,0,0,0,0,0,1,1
28072_26.jpg,0,0,0,0,0,1,1
28072_3.jpg,0,0,0,0,0,1,1
28072_34.jpg,0,0,0,0,0,1,1
28072_41.jpg,0,0,0,0,0,1,1
28072_59.jpg,22307.4,0,0,0,1,1.58,1
28072_67.jpg,0,0,0,0,0,1,1
28072_75.jpg,0,5806.02,3859.68,234.08,4,2.22,2.07
28073_22.jpg,0,0,0,0,0,1,1
28073_55.jpg,0,0,0,0,0,1,1
28075_1.jpg,42777.47,0,0,0,3,2.22,2.07
28075_27.jpg,3616.38,0,0,0,1,1.88,1
28075_4.jpg,21579.36,0,11409.12,0,2,2.22,2.07
28076_10.jpg,0,0,0,0,0,1,1
28076_18.jpg,0,0,0,0,0,1,1
28076_2.jpg,0,0,0,0,0,1,1
28076_26.jpg,0,0,0,0,0,1,1
28076_56.jpg,203.984,1806.12,0,0,4,2.22,2.07
28077_15.jpg,0,0,0,0,0,1,1
28077_21.jpg,0,0,0,0,0,1,1
28078_18.jpg,0,0,0,0,0,1,1
28078_25.jpg,0,0,0,0,0,1,1
28078_3.jpg,0,0,0,0,0,1,1
28078_32.jpg,0,0,0,0,0,1,1
28078_40.jpg,0,7092.8,0,0,1,2.22,2.07
28079_21.jpg,0,1591.2,0,0,2,2.22,2.07
28079_9.jpg,0,15242.84,0,0,3,2.62,2.07
28080_16.jpg,0,0,0,0,0,1,1
28080_23.jpg,0,0,0,0,0,1,1
28080_40.jpg,0,0,0,0,0,1,1
28080_48.jpg,0,0,0,74.4,1,1,1
28080_61.jpg,612,0,0,0,1,2.22,2.07
28081_13.jpg,0,7406,0,0,1,2.22,2.07
28081_18.jpg,0,0,0,0,0,1,1
28081_23.jpg,0,0,0,0,0,1,1
28082_16.jpg,0,0,0,0,0,1,1
28082_2.jpg,0,0,0,0,0,1,1
28082_21.jpg,0,0,0,0,0,1,1
28082_7.jpg,0,0,0,0,0,1,1
28083_15.jpg,0,0,0,0,0,1,1
28083_21.jpg,189,24192.96,0,0,2,2.22,2.07
28083_28.jpg,0,0,0,0,0,1,1
28083_3.jpg,8863.09,3422.4,0,0,4,2.95,2.07
28083_42.jpg,0,0,0,0,0,1,1
28083_9.jpg,0,0,0,0,0,1,1
28084_14.jpg,0,0,0,0,0,1,1
28084_9.jpg,0,0,0,0,0,1,1
28085_0.jpg,0,0,0,0,0,2.67,1
28085_12.jpg,0,0,0,0,0,1,1
28085_25.jpg,0,0,19284.48,0,1,2.81,2.07
28086_30.jpg,445.9,0,0,0,1,1,1
28087_37.jpg,0,0,0,0,0,1,1
28088_21.jpg,1288.96,0,0,0,1,1.58,1
28088_29.jpg,0,2511,11571.84,0,2,2.44,1.5
28088_4.jpg,0,0,0,0,0,1,1
28089_12.jpg,3147.54,0,0,0,1,1.34,1
28089_25.jpg,0,0,22941.9,0,1,2.62,2.07
28089_38.jpg,1834.56,0,0,0,1,2.47,2.07
28090_32.jpg,0,0,0,0,0,1,1
28090_49.jpg,0,0,0,0,0,1,1
28090_5.jpg,10079.3,0,0,0,1,1.88,1
28091_14.jpg,0,0,0,0,0,1,1
28091_20.jpg,0,0,0,0,0,1,1
28091_26.jpg,0,0,0,0,0,1,1
28091_39.jpg,0,0,0,0,0,1,1
28091_48.jpg,0,0,0,0,0,1,1
28091_8.jpg,1614.69,0,0,0,1,1,1
28092_1.jpg,0,0,0,0,0,1,1
28092_35.jpg,1914.88,0,0,0,1,1,1
28092_6.jpg,0,0,0,0,0,1,1
28093_0.jpg,3052.35,0,0,0,1,1,1
28093_10.jpg,0,0,0,0,0,1,1
28093_35.jpg,2754,0,0,0,1,2.95,2.07
28093_4.jpg,0,0,0,0,0,1,1
28094_12.jpg,16011.66,0,0,0,2,2.86,1
28094_19.jpg,0,0,0,0,0,2.86,1
28094_35.jpg,1717.38,0,0,0,1,3.2,1
28095_12.jpg,6038.82,0,0,0,2,3.47,3.5
28095_24.jpg,4835.86,0,0,0,3,3.47,2.79
28095_6.jpg,3900.66,0,0,0,2,3.25,2.07
28096_24.jpg,0,0,0,0,0,1,1
28097_10.jpg,0,0,0,0,0,1,1
28097_23.jpg,9425.76,0,0,0,1,1,1
28097_3.jpg,4276.8,0,0,0,1,1,1
28097_30.jpg,0,0,0,0,0,1,1
28098_19.jpg,0,0,0,0,0,1,1
28098_28.jpg,11802.63,0,0,0,1,1,1
28098_60.jpg,3044.16,0,0,0,1,1,1
28099_20.jpg,0,0,0,0,0,1,1
28099_29.jpg,0,0,0,0,0,1,1
28099_38.jpg,0,0,0,0,0,1,1
28099_47.jpg,1570.8,0,0,0,1,1,1
28099_56.jpg,3447.06,0,0,0,3,2.62,2.07
28100_20.jpg,0,0,161103022.3,0,2,3.7,2.07
28101_10.jpg,14150.7,4005.52,0,0,4,2.42,1
28101_16.jpg,1411.85,0,0,0,1,2.16,1
28102_15.jpg,0,0,0,0,0,1,1
28102_24.jpg,668.16,0,0,0,1,1,1
28102_32.jpg,16896,0,0,0,1,2.22,2.07
28102_40.jpg,6957.16,0,21175.04,0,3,3,2.79
28103_12.jpg,0,0,0,0,0,1.88,1
28103_16.jpg,1387.6,0,0,0,2,2.62,2.07
28104_18.jpg,1092.96,706.86,0,0,2,2.22,2.07
28104_7.jpg,0,0,0,0,0,1,1
28105_12.jpg,0,4382.88,0,0,1,2.22,2.07
28105_17.jpg,0,40916.54,0,0,1,2.22,2.07
28105_33.jpg,945,3410.94,0,0,3,2.22,2.07
28105_38.jpg,0,9521.4,0,0,2,2.47,2.07
28105_43.jpg,6619.2,14640.93,0,0,4,2.47,2.07
28105_48.jpg,4639.21,0,456.62,0,4,2.22,2.07
28105_53.jpg,3231.9,0,0,0,1,2.22,2.07
28105_7.jpg,3714.85,0,0,368.64,3,1.61,1.5
28106_14.jpg,0,20374.3,0,0,2,2.62,2.07
28106_2.jpg,6219.01,0,0,0,2,2.95,2.07
28106_20.jpg,0,12998.67,0,0,1,1.99,1.5
28106_32.jpg,0,2669.26,0,0,2,2.22,2.07
28106_7.jpg,2546.1,0,0,0,1,2.22,2.07
28107_21.jpg,6160.12,1437.54,0,0,3,3.34,2.79
28107_26.jpg,6592.95,0,0,0,1,2.93,2.79
28107_31.jpg,0,6085.8,0,0,1,2.47,2.07
28107_9.jpg,0,33085.78,0,0,1,3.19,2.07
28108_2.jpg,0,38034.82,0,0,3,2.85,2.79
28108_24.jpg,0,0,0,0,0,1.88,1
28108_30.jpg,0,6763.04,2331.96,0,4,2.95,2.07
28109_14.jpg,0,0,58963.84,0,2,3.11,2.79
28109_28.jpg,0,0,0,0,0,1.99,1.5
28109_37.jpg,0,456.3,0,0,1,2.65,1.5
28110_25.jpg,0,13241.24,0,0,2,2.47,2.07
28110_30.jpg,1976,6741.49,0,0,3,2.47,2.07
28110_35.jpg,324,1958.58,0,0,2,2.85,2.79
28110_40.jpg,0,0,0,0,0,1.61,1.5
28110_60.jpg,0,28779.81,0,0,3,2.85,2.79
28110_66.jpg,465.63,0,0,0,1,1.83,1.5
28111_14.jpg,0,24.2424,4979.52,0,3,3.12,2.07
28111_21.jpg,74.52,0,12656.16,0,2,3.7,2.07
28111_27.jpg,0,0,0,0,0,1,1
28113_5.jpg,914.62,0,0,0,1,1.88,1
28114_17.jpg,2511,0,0,0,1,1.58,1
28114_22.jpg,1606,0,0,0,1,1,1
28115_14.jpg,0,0,0,0,0,1.88,1
28115_2.jpg,581,0,0,0,1,1,1
28115_20.jpg,0,0,0,0,0,1.58,1
28115_26.jpg,0,0,0,0,0,1,1
28115_32.jpg,0,0,0,0,0,1.88,1
28115_44.jpg,0,7675.44,9750.24,0,3,3.1,2.07
28115_61.jpg,679.4,0,0,0,1,2.16,1
28115_67.jpg,0,2476.95,0,0,1,2.44,1.5
28115_79.jpg,0,2186.6,59453.12,0,2,4.27,3.5
28115_8.jpg,5812.56,0,59453.12,0,2,2.85,2.79
28116_2.jpg,9483.66,1698.3,315,0,3,3.12,2.07
28116_25.jpg,941.64,0,0,0,1,2.42,1
28117_17.jpg,12788.64,2732.4,0,736.56,3,2.22,2.07
28117_3.jpg,13640.2,806.85,0,0,3,2.47,2.07
28117_34.jpg,3139.74,2984.8,4252.5,0,5,3.72,2.79
28117_9.jpg,12530.31,0,3405.6,0,3,2.47,2.07
28118_1.jpg,12420.19,0,0,0,7,3.61,2.07
28118_15.jpg,0,0,0,0,0,1,1
28118_8.jpg,0,0,0,0,0,1.58,1
28119_15.jpg,11893.28,0,0,0,1,2.22,2.07
28119_33.jpg,3451.36,0,0,0,1,2.22,2.07
28120_23.jpg,9165.1,0,5741.82,0,4,3.36,3.5
28121_19.jpg,553.84,3236.16,9294.24,0,5,3.89,4
28121_2.jpg,0,0,33131.86984,240.8,6,4.56,4.5
28122_22.jpg,0,0,48585.6,0,1,3.34,2.79
28122_35.jpg,1630.09,0,37777.34,0,3,2.62,2.07
28122_40.jpg,0,0,0,0,0,1,1
28122_44.jpg,0,22602.32,0,0,4,2.22,2.07
28123_12.jpg,0,0,0,0,0,1,1
28123_18.jpg,0,0,4457.6,0,1,2.62,2.07
28124_60.jpg,0,855.36,0,0,1,1.61,1.5
28125_10.jpg,0,0,0,0,0,1,1
28125_16.jpg,0,0,0,0,0,1,1
28125_4.jpg,0,0,0,0,0,1.61,1.5
28126_3.jpg,6530.22,0,0,0,3,3.12,2.07
28126_38.jpg,763,148.48,0,0,2,2.62,2.07
28126_9.jpg,0,1831.83,0,0,1,2.22,2.07
28127_36.jpg,0,0,0,0,0,3.12,2.07
28127_43.jpg,0,0,0,0,0,1.58,1
28127_56.jpg,0,0,0,0,0,1.58,1
28127_69.jpg,1887.83,0,0,0,1,1,1
28128_19.jpg,0,0,0,0,0,1,1
28128_25.jpg,0,1643.58,0,0,2,1.61,1.5
28129_22.jpg,0,0,0,0,0,1,1
28129_37.jpg,1351.98,0,0,0,1,1,1
28130_16.jpg,0,0,17082.24,0,1,3.24,2.79
28131_0.jpg,0,0,23427.36,0,1,3.9,2.79
28131_13.jpg,0,0,0,2769,1,3.22,2.79
28131_19.jpg,2118.2,2750,0,0,2,3.51,2.07
28132_2.jpg,0,0,1919,0,1,2.39,1
28132_41.jpg,1412.46,0,0,0,1,1.58,1
28133_3.jpg,0,0,0,0,0,1.88,1
28134_25.jpg,0,0,0,0,0,1,1
28134_36.jpg,248.16,0,0,0,1,1,1
28134_4.jpg,0,4091.63,0,0,2,1.88,1
28134_40.jpg,0,0,0,0,0,1,1
28134_48.jpg,0,0,0,427.46,1,1,1
28135_4.jpg,10954.68,0,0,0,1,2.42,1
28136_21.jpg,0,0,0,0,0,1,1
28136_27.jpg,0,0,0,0,0,1,1
28136_33.jpg,0,0,0,0,0,1,1
28136_39.jpg,0,0,0,0,0,1,1
28136_8.jpg,316.4,0,0,0,1,1,1
28137_17.jpg,0,0,0,0,0,1,1
28137_24.jpg,712.05,0,0,0,1,1.88,1
28137_36.jpg,0,0,0,0,0,1,1
28137_43.jpg,0,0,0,0,0,1,1
28137_56.jpg,0,0,0,0,0,1,1
28137_63.jpg,0,0,0,0,0,1,1
28137_70.jpg,0,0,0,0,0,1,1
28137_77.jpg,481.8,0,0,0,1,1.88,1
28138_12.jpg,0,0,0,0,0,1.88,1
28138_19.jpg,0,0,490.5,0,1,2.79,2.07
28139_18.jpg,0,0,0,0,0,1,1
28139_24.jpg,4471.08,0,0,0,1,2.47,2.07
28139_48.jpg,0,0,0,0,0,1.58,1
28140_15.jpg,0,0,0,200.64,1,1,1
28140_21.jpg,0,0,0,0,0,1,1
28140_26.jpg,0,0,0,0,0,1,1
28140_3.jpg,0,0,19383.84,0,1,3.61,2.07
28140_9.jpg,3892.32,0,0,311.22,2,3.53,2.79
28141_13.jpg,0,0,0,0,0,1.58,1
28141_18.jpg,1666.5,0,0,1651.91,2,1.88,1
28141_23.jpg,1597.44,0,0,0,1,1.88,1
28141_38.jpg,414.18,0,0,0,1,1.88,1
28142_26.jpg,2337.3,0,0,0,1,3.12,2.07
28142_43.jpg,2058.21,0,0,0,1,3.2,1
28142_60.jpg,508.8,0,1324.32,0,2,3.25,2.07
